tenpo pini la , jan WAN ##WI li pilin pona tan ni .	■▁Wan ■wi ■▁was ■▁happy ■▁about ■▁that ■▁.
mi jo e nena lon noka pini mi .	■▁I ■▁have ■▁a ■▁c ■orn ■▁on ■▁my ■▁right ■▁foot ■▁.
toki IN ##LI li toki mi pi nanpa wan .	■▁English ■▁is ■▁my ■▁nat ■ive ■▁language ■▁.
tenpo pini la , mi sona ala e musi toki .	■▁I ■▁did ■▁n't ■▁get ■▁the ■▁j ■oke ■▁.
o pali e ona .	■▁M ■ake ■▁it ■▁so ■▁.
lon kulupu pi jan mute la , mije en meli li kepeken len ante .	■▁In ■▁many ■▁c ■ult ■ures ■▁, ■▁men ■▁and ■▁women ■▁dress ■▁differ ■ently ■▁.
jan LA li awen lon tenpo lili .	■▁La ■▁p ■aus ■ed ■▁b ■rie ■f ■ly ■▁.
tenpo pimeja wan la mi mute li ken ala ken awen lon tomo sina ?	■▁Will ■▁you ■▁put ■▁us ■▁up ■▁for ■▁one ■▁night ■▁?
mi wile taso e ni : jan ala li kama pakala .	■▁I ■▁just ■▁do ■▁n't ■▁want ■▁anybody ■▁to ■▁get ■▁hurt ■▁.
mi wile weka tan tomo sona .	■▁I ■▁have ■▁to ■▁leave ■▁school ■▁.
tenpo pini la , mi mute li lukin lon ma kasi tan ni : mi mute li wile lukin e jan lili weka .	■▁We ■▁se ■ar ■ch ■ed ■▁the ■▁w ■ood ■s ■▁for ■▁the ■▁miss ■ing ■▁child ■▁.
tenpo pini la , mi seli e moku tan ala anu seme ?	■▁Did ■▁I ■▁cook ■▁for ■▁nothing ■▁?
tomo lape mi li lon sewi .	■▁My ■▁bed ■ro ■om ■▁is ■▁just ■▁ab ■o ■ve ■▁.
tenpo pini la , mi lukin mute e ona .	■▁I ■▁stud ■ied ■▁it ■▁th ■or ■ough ■ly ■▁.
mi sona e tenpo wan .	■▁I ■▁remember ■▁the ■▁first ■▁time ■▁.
pona . mi mute o tawa .	■▁O ■k ■ay ■▁, ■▁let ■▁'s ■▁go ■▁.
tenpo pini la , jan TA ##LIN ##PE li tawa tomo unpa .	■▁T ■al ■in ■pe ■▁went ■▁to ■▁the ■▁br ■oth ■el ■▁.
suli ala li lon lipu .	■▁There ■▁'s ■▁nothing ■▁important ■▁in ■▁the ■▁paper ■▁.
tenpo suno ni la , lete lili li lon .	■▁It ■▁is ■▁a ■▁little ■▁c ■ool ■▁today ■▁.
tenpo pini la , esun li pini weka e mani .	■▁The ■▁company ■▁stopped ■▁los ■ing ■▁money ■▁.
kiwen ko pimeja walo li kama linja kepeken wawa lili .	■▁Le ■ad ■▁b ■end ■s ■▁eas ■ily ■▁.
jan A ##TAN li moku e kili pi ken ala tan seme ?	■▁Why ■▁did ■▁A ■d ■am ■▁eat ■▁the ■▁for ■b ■id ■den ■▁fr ■u ■it ■▁?
tenpo pini la , ona mute li weka e lipu lili pi sitelen mi .	■▁My ■▁l ■ic ■en ■se ■▁was ■▁conf ■is ■c ■ated ■▁.
jan lili li lape .	■▁The ■▁baby ■▁is ■▁asleep ■▁.
jan SI ##MO li seli mute e kasi ike .	■▁S ■im ■o ■▁sm ■ok ■es ■▁like ■▁a ■▁ch ■im ■ne ■y ■▁.
o tawa !	■▁A ■ction ■▁!
o pona e supa anpa jaki .	■▁Please ■▁clean ■▁the ■▁dir ■ty ■▁floor ■▁.
mi pona lukin tawa sina anu seme ?	■▁Do ■▁you ■▁find ■▁me ■▁pretty ■▁?
jan pi lili ala li jo e tomo tawa tu .	■▁Not ■▁a ■▁few ■▁people ■▁have ■▁two ■▁car ■s ■▁.
kon sewi li pona mute a !	■▁What ■▁mar ■vel ■ous ■▁weather ■▁.
sewi li toki e ni : kon sewi pona li kama .	■▁The ■▁sky ■▁prom ■is ■es ■▁fa ■ir ■▁weather ■▁.
wile sona ni li suli .	■▁The ■▁question ■▁before ■▁us ■▁is ■▁an ■▁ ■ur ■gen ■t ■▁one ■▁.
ijo ante sin li lon anu seme ?	■▁Will ■▁there ■▁be ■▁anything ■▁else ■▁?
o pana e sitelen tan lipu linja ni .	■▁Please ■▁de ■vel ■op ■▁this ■▁f ■ilm ■▁.
ken pi ike kama nanpa wan li ni : jan li lukin e ona sama taso .	■▁One ■▁of ■▁the ■▁great ■est ■▁d ■ang ■ers ■▁in ■▁your ■▁human ■▁rel ■ations ■▁is ■▁sel ■f ■▁- ■▁c ■en ■ter ■ed ■ness ■▁.
poka ala la , mi pilin pona mute .	■▁Ne ■ver ■th ■el ■ess ■▁, ■▁I ■▁'m ■▁im ■men ■sel ■y ■▁proud ■▁.
o pana e tomo lawa lon tomo pi tomo tawa .	■▁Put ■▁the ■▁car ■▁into ■▁the ■▁gar ■age ■▁.
tenpo kama ala la , ona li lukin e mama ona .	■▁He ■▁never ■▁saw ■▁his ■▁parents ■▁again ■▁.
meli lili li pini e sike lukin li kute e jan toki pi nasin sewi .	■▁The ■▁girl ■▁, ■▁clos ■ing ■▁her ■▁eyes ■▁, ■▁listen ■ed ■▁to ■▁the ■▁past ■or ■▁.
wawa laso li tawa kepeken linja kiwen .	■▁Wir ■es ■▁are ■▁used ■▁to ■▁con ■ve ■y ■▁ele ■ct ■ric ■ity ■▁.
sina ken jo e mani lili .	■▁You ■▁can ■▁keep ■▁the ■▁change ■▁.
mi lon ma PI ##SI .	■▁I ■▁live ■▁in ■▁F ■i ■j ■i ■▁.
tenpo pini la , mi mute ali li wile ala e moli .	■▁We ■▁were ■▁all ■▁sc ■ared ■▁.
o awen ala lon ma pi kasi lili a !	■▁Get ■▁off ■▁the ■▁la ■wn ■▁!
kon sewi li kama walo kepeken tenpo mute .	■▁The ■▁sky ■▁has ■▁g ■rad ■ually ■▁cl ■oud ■ed ■▁over ■▁.
mi pini ken lukin e ona .	■▁We ■▁have ■▁lost ■▁s ■ight ■▁of ■▁him ■▁.
mi awen moku lili , la mi pilin e ni : mi wile ala pali . mi o pali e seme ?	■▁I ■▁feel ■▁let ■h ■ar ■g ■ic ■▁when ■▁I ■▁die ■t ■▁, ■▁what ■▁should ■▁I ■▁do ■▁?
mi jo ala e mani sike .	■▁I ■▁do ■▁n't ■▁have ■▁any ■▁change ■▁.
ilo toki li kalama .	■▁The ■▁tel ■eph ■one ■▁r ■ang ■▁.
tenpo pini la , ona li pakala e poki .	■▁He ■▁cr ■ush ■ed ■▁the ■▁box ■▁.
moku KU ##LI li pona lon tomo moku ni .	■▁The ■▁c ■urry ■▁at ■▁this ■▁restaurant ■▁is ■▁good ■▁.
tenpo kama la , mi lukin e sina lon tomo pi ken ala weka .	■▁I ■▁'ll ■▁visit ■▁you ■▁in ■▁j ■ail ■▁.
o pini e ilo sina pi sitelen tawa .	■▁Stop ■▁f ■ilm ■ing ■▁.
tenpo kama ala la , mi wile lawa e tomo tawa lon ma tomo PA ##SAN .	■▁I ■▁never ■▁want ■▁to ■▁drive ■▁in ■▁Boston ■▁again ■▁.
nimi " sewi " en nimi " pilin " li nimi olin lon toki E ##PAN ##JA .	■▁" ■▁S ■k ■y ■▁" ■▁and ■▁" ■▁heart ■▁" ■▁are ■▁t ■erm ■s ■▁of ■▁en ■de ■ar ■ment ■▁in ■▁Span ■ish ■▁.
soweli pi mani lili li pali ala e moku telo pona .	■▁Che ■ap ■▁me ■at ■▁does ■▁n't ■▁make ■▁good ■▁s ■oup ■▁.
tenpo kama la , mi esun ala e ona .	■▁I ■▁'m ■▁not ■▁going ■▁to ■▁sell ■▁it ■▁.
jan TA ##JUN ##SI li pana e ko pona lon pakala ona .	■▁Ta ■jun ■si ■▁is ■▁app ■ly ■ing ■▁o ■int ■ment ■▁to ■▁his ■▁w ■ound ■▁.
musi sijelo ala li pona tawa ona .	■▁He ■▁does ■▁n't ■▁like ■▁any ■▁sp ■ort ■▁.
tenpo pini la , mije WI li jan lawa pi tomo awen lon ma tomo SIN ##PI .	■▁Mr. ■▁Wh ■ite ■▁was ■▁the ■▁man ■ager ■▁of ■▁a ■▁hotel ■▁in ■▁Sp ■r ■ing ■f ■ie ■ld ■▁.
tenpo pini la , ona li moli pona lon lape .	■▁She ■▁pass ■ed ■▁away ■▁pe ■ace ■fully ■▁in ■▁her ■▁sleep ■▁.
jan pi nimi I ##TO li wile lukin e sina .	■▁There ■▁'s ■▁a ■▁person ■▁n ■amed ■▁Mr. ■▁It ■o ■▁who ■▁wants ■▁to ■▁see ■▁you ■▁.
mi mute li jo ala e tomo weka lon tenpo ni .	■▁We ■▁do ■▁n't ■▁have ■▁a ■▁v ■ac ■an ■cy ■▁at ■▁the ■▁moment ■▁.
mi ken ala ken kalama musi ?	■▁Can ■▁I ■▁play ■▁some ■▁music ■▁?
o pana ala e sitelen pi ilo sitelen lon suno wawa .	■▁Do ■▁n't ■▁exp ■ose ■▁ph ■ot ■os ■▁to ■▁the ■▁sun ■▁.
ona li meli lili pi uta telo .	■▁She ■▁is ■▁a ■▁dro ■ol ■y ■▁girl ■▁.
tenpo pini la , nasin ona li sin li wawa mute .	■▁His ■▁te ■ch ■n ■i ■qu ■e ■▁was ■▁un ■i ■qu ■e ■▁and ■▁abs ■ol ■ute ■ly ■▁am ■az ■ing ■▁.
ona mute li ken kama sona lon toki IN ##LI .	■▁They ■▁are ■▁will ■ing ■▁to ■▁learn ■▁English ■▁.
mi ken ala ken lukin e lipu sina pi tomo tawa kon ni ?	■▁May ■▁I ■▁see ■▁your ■▁bo ■ard ■ing ■▁pass ■▁, ■▁please ■▁?
mi mute li jo e pan mute e ko mute pi telo mama .	■▁We ■▁have ■▁lot ■s ■▁of ■▁bread ■▁, ■▁and ■▁as ■▁for ■▁but ■ter ■▁, ■▁we ■▁have ■▁more ■▁than ■▁enough ■▁.
pali ona li pini la , ona li tawa lon tomo .	■▁His ■▁work ■▁finished ■▁, ■▁he ■▁left ■▁for ■▁home ■▁.
mi pali mute .	■▁I ■▁have ■▁been ■▁busy ■▁.
jan KE li jan pona mi .	■▁Ke ■▁is ■▁a ■▁friend ■▁of ■▁mine ■▁.
nimi pi toki KAN ##SE " <unk> " li jo e sitelen mute luka li nimi pi suli nanpa wan lon toki KAN ##SE .	■▁B ■eing ■▁2 ■5 ■▁letter ■s ■▁long ■▁, ■▁' ■▁ant ■ic ■on ■st ■it ■ution ■n ■ell ■em ■ent ■▁' ■▁is ■▁the ■▁long ■est ■▁word ■▁in ■▁French ■▁.
lipu seme li sina ?	■▁Which ■▁book ■▁is ■▁yours ■▁?
tenpo pini la , sina pana e ona tawa jan seme ?	■▁Who ■▁did ■▁you ■▁give ■▁it ■▁to ■▁?
sitelen tawa pi ma KAN ##SE li pona mute tawa mi .	■▁I ■▁love ■▁French ■▁f ■ilm ■s ■▁.
sina sitelen toki e lipu suli sina lon seme ?	■▁Where ■▁do ■▁you ■▁write ■▁your ■▁novel ■s ■▁?
ona li jo ala e jan pona .	■▁He ■▁does ■▁not ■▁have ■▁any ■▁friends ■▁.
o lukin tawa mi !	■▁Look ■▁at ■▁me ■▁!
jan li tawa li jo e ilo sitelen mi a !	■▁Some ■one ■▁has ■▁walked ■▁off ■▁with ■▁my ■▁pen ■c ■il ■▁.
mi ken toki lon toki pi mute seme ? ona li wile sona e ni tan mi .	■▁She ■▁asked ■▁me ■▁how ■▁many ■▁languages ■▁I ■▁sp ■oke ■▁.
tenpo ni la , ona li lon pona .	■▁She ■▁is ■▁well ■▁off ■▁now ■▁.
sina moku e telo seli wawa mute mute a !	■▁You ■▁drink ■▁too ■▁much ■▁coffee ■▁.
ona li kama mama pi mije lili .	■▁A ■▁baby ■▁boy ■▁was ■▁born ■▁to ■▁them ■▁.
mama pi tenpo pini li sewi tawa kulupu ni .	■▁That ■▁tr ■i ■be ■▁wor ■sh ■ip ■s ■▁its ■▁an ■c ■est ■ors ■▁.
ona li pana e ko pona tawa mi tan ni : telo pimeja pi kala lili pi noka mute li kule e uta mi .	■▁He ■▁'s ■▁l ■aug ■hing ■▁at ■▁me ■▁because ■▁my ■▁li ■p ■s ■▁are ■▁st ■ain ■ed ■▁with ■▁squ ■id ■▁in ■k ■▁.
o awen e ni .	■▁Ke ■ep ■▁that ■▁.
len noka ni li wile kama supa .	■▁These ■▁tr ■ous ■ers ■▁need ■▁pr ■ess ■ing ■▁.
tenpo pini ni la , mi lukin e ilo pi sitelen tawa .	■▁I ■▁was ■▁watching ■▁TV ■▁then ■▁.
tenpo lili la , o awen lon ilo toki .	■▁Please ■▁ho ■ld ■▁the ■▁l ■ine ■▁a ■▁moment ■▁.
nasin sewi KO ##LI ##SU li ike tawa ona .	■▁He ■▁'s ■▁b ■ias ■ed ■▁against ■▁Christ ■ian ■ity ■▁.
mije sama lili mi li lukin e ilo pi sitelen tawa .	■▁My ■▁little ■▁brother ■▁is ■▁watching ■▁TV ■▁.
telo kama tan sewi la , ona li kama ala .	■▁If ■▁by ■▁any ■▁chance ■▁it ■▁should ■▁rain ■▁, ■▁he ■▁wo ■▁n't ■▁come ■▁.
ona li mama mije pi jan lili tu .	■▁He ■▁is ■▁the ■▁father ■▁of ■▁two ■▁children ■▁.
tenpo suno ni la , jan TA ##MO li kepeken len pona tan seme ?	■▁Why ■▁is ■▁T ■amo ■▁so ■▁dr ■essed ■▁up ■▁today ■▁?
jan PA ##TU ##JA en jan JA ##KA li suli sama .	■▁P ■atu ■ja ■▁is ■▁as ■▁tall ■▁as ■▁Jack ■▁.
tenpo kama la , telo loje li lon .	■▁There ■▁will ■▁be ■▁bl ■ood ■▁.
mi ken ala ken kepeken e lipu kiwen pi mani ?	■▁Can ■▁I ■▁use ■▁a ■▁c ■red ■it ■▁car ■d ■▁?
sina lon ma NI ##JON lon tenpo pi suli seme ?	■▁How ■▁long ■▁have ■▁you ■▁lived ■▁in ■▁Japan ■▁?
ona li mije pi pona mute .	■▁He ■▁is ■▁a ■▁very ■▁dec ■ent ■▁fell ■ow ■▁.
kon sewi li pimeja walo mute lon ma .	■▁It ■▁'s ■▁very ■▁gra ■y ■▁outside ■▁.
ma ali ala li jo e mani ma mute .	■▁There ■▁are ■▁not ■▁many ■▁count ■ries ■▁in ■▁the ■▁world ■▁that ■▁ab ■ound ■▁in ■▁nat ■u ■ral ■▁res ■our ■ces ■▁.
ike a ! jan sin li pakala e mi a !	■▁Oh ■▁my ■▁go ■d ■▁, ■▁a ■▁new ■b ■ie ■▁own ■ed ■▁me ■▁!
" tan seme ? " " mi sona ala e tan seme . "	■▁" ■▁Why ■▁? ■▁" ■▁" ■▁I ■▁do ■▁not ■▁know ■▁why ■▁. ■▁"
pilin sina li ken ali . o wawa . o tawa lon nasin ona .	■▁Your ■▁heart ■▁is ■▁free ■▁. ■▁Have ■▁the ■▁cou ■ra ■ge ■▁to ■▁follow ■▁it ■▁.
tenpo pini la , kon tawa li tawa e lipu kasi .	■▁The ■▁wind ■▁sc ■atter ■ed ■▁the ■▁lea ■ves ■▁about ■▁.
jan ME ##WI li pona tawa jan EN . jan EN li pona tawa jan ME ##WI .	■▁En ■▁likes ■▁Mary ■▁and ■▁Mary ■▁likes ■▁En ■▁.
ike mani pi mi mute li ike .	■▁Our ■▁fin ■an ■cial ■▁problem ■s ■▁are ■▁serious ■▁.
pan ni li sin .	■▁The ■▁bread ■▁is ■▁fr ■es ■h ■▁.
tenpo pini la , utala suli li awen lon tenpo mute . ona li weka e mani tan ma .	■▁The ■▁war ■▁last ■ing ■▁for ■▁years ■▁im ■po ■ver ■ished ■▁the ■▁country ■▁.
o pana e len ni lon poki len .	■▁Please ■▁p ■ack ■▁these ■▁clothes ■▁in ■▁a ■▁suit ■c ■ase ■▁.
jan SU ##PI li tawa ma PA ##SAN .	■▁Sup ■i ■▁is ■▁on ■▁his ■▁way ■▁to ■▁Boston ■▁.
ni li suli mute . taso jan ala li toki e ni .	■▁This ■▁is ■▁very ■▁important ■▁. ■▁Y ■et ■▁no ■▁one ■▁talk ■s ■▁about ■▁it ■▁.
o open e suno .	■▁T ■urn ■▁on ■▁the ■▁light ■s ■▁.
mije pi ma A ##LAN li pini e sike lukin lon tenpo lili lili .	■▁The ■▁I ■r ■is ■hm ■an ■▁bl ■ink ■ed ■▁.
seme li pini e lape sina ?	■▁What ■▁wo ■ke ■▁you ■▁up ■▁?
luka waso li sama lawa jan .	■▁W ■ings ■▁to ■▁the ■▁bir ■d ■▁, ■▁mind ■▁to ■▁the ■▁human ■▁.
tenpo pini la , mi kute e ni : jan MI ##WAN li kalama lape lon kulupu pi kama sona .	■▁I ■▁heard ■▁Mi ■wan ■▁sn ■or ■ing ■▁during ■▁the ■▁class ■▁.
tenpo pini la , kon tawa pona li tawa lili .	■▁A ■▁g ■ent ■le ■▁wind ■▁was ■▁bl ■ow ■ing ■▁.
telo walo soweli li ike tawa mi .	■▁Mil ■k ■▁does ■▁not ■▁agree ■▁with ■▁me ■▁.
ona li kama jo e kasi pi laso loje lon esun .	■▁He ■▁bought ■▁a ■▁f ■o ■x ■g ■lo ■ve ■▁.
lon ala .	■▁W ■r ■ong ■▁.
jan PI li ken ala toki .	■▁Pi ■▁has ■▁lost ■▁his ■▁vo ■ice ■▁.
mi mute li jan pi ma O ##SE ##LI ##JA .	■▁We ■▁are ■▁Austral ■i ■ans ■▁.
tenpo suno sin ni la , jan seme li kepeken e ilo toki ?	■▁Who ■▁was ■▁on ■▁the ■▁phone ■▁this ■▁morning ■▁?
wan li mute .	■▁Un ■ity ■▁in ■▁d ■ivers ■ity ■▁.
mi mute li sona e ni : sina jo e ona .	■▁We ■▁know ■▁you ■▁have ■▁it ■▁.
ona li wile e pali sin .	■▁He ■▁is ■▁se ■ek ■ing ■▁a ■▁new ■▁pos ■ition ■▁.
mi mute li wile lape .	■▁We ■▁'re ■▁sleep ■y ■▁.
kili suli li lon supa moku .	■▁There ■▁is ■▁a ■▁m ■el ■on ■▁on ■▁the ■▁table ■▁.
sina ken kepeken e ilo toki ni .	■▁You ■▁can ■▁use ■▁that ■▁phone ■▁.
mi suli . sina lili .	■▁You ■▁are ■▁in ■fer ■i ■or ■▁to ■▁me ■▁.
ona li moku mute e telo nasa .	■▁He ■▁drink ■s ■▁like ■▁a ■▁fish ■▁.
jan lili li pona mute tawa meli sama mi .	■▁My ■▁sister ■▁is ■▁very ■▁f ■ond ■▁of ■▁children ■▁.
mi kute e kalama musi pona la ni li pona tawa mi .	■▁I ■▁like ■▁listen ■ing ■▁to ■▁good ■▁music ■▁.
mi wile e ijo pi mani lili .	■▁I ■▁would ■▁like ■▁the ■▁least ■▁expensive ■▁one ■▁.
ona li sona . tenpo ali la , ona li sona .	■▁She ■▁knows ■▁. ■▁She ■▁always ■▁knows ■▁.
mi sona e ijo ona ala .	■▁I ■▁know ■▁nothing ■▁about ■▁it ■▁.
mi jan pi kulupu esun .	■▁I ■▁am ■▁a ■▁m ■ember ■▁of ■▁the ■▁sal ■es ■▁dep ■art ■ment ■▁.
sina awen ala e suwi pimeja lon poki lete la , ona li kama telo .	■▁The ■▁ch ■oc ■ol ■ate ■▁is ■▁going ■▁to ■▁m ■elt ■▁if ■▁you ■▁keep ■▁it ■▁out ■▁of ■▁the ■▁fr ■idge ■▁.
tenpo pini la , jan ala li lon ni .	■▁There ■▁was ■▁no ■body ■▁there ■▁.
sina wile tawa weka la , o tawa weka lon ni a !	■▁If ■▁you ■▁want ■▁to ■▁leave ■▁, ■▁then ■▁leave ■▁now ■▁!
tenpo kama la , ona li pona ala tawa sina .	■▁You ■▁wo ■▁n't ■▁like ■▁him ■▁.
soweli moku li lete kiwen .	■▁The ■▁me ■at ■▁is ■▁fro ■zen ■▁.
ijo ala li lon ni .	■▁There ■▁'s ■▁nothing ■▁there ■▁.
tenpo pini la , tawa ma ike li pakala e ma tomo lawa .	■▁A ■▁de ■v ■ast ■ating ■▁earth ■qu ■ake ■▁hit ■▁the ■▁st ■ate ■▁capital ■▁.
ni li lipu nanpa mi .	■▁This ■▁is ■▁my ■▁acc ■ount ■▁book ■▁.
jan WI ##JE li jan sin taso .	■▁Wi ■je ■▁is ■▁only ■▁a ■▁beg ■inner ■▁.
tomo tawa ni li ken ala open .	■▁This ■▁car ■▁wo ■▁n't ■▁start ■▁.
ike la telo pi kon sewi li kama lon tenpo suno pini .	■▁It ■▁was ■▁un ■fort ■un ■ate ■▁that ■▁it ■▁rain ■ed ■▁yesterday ■▁.
sina pali , la o lukin pali pi pona ale sina .	■▁Do ■▁your ■▁best ■▁in ■▁anything ■▁you ■▁do ■▁.
mije WA ##JUN li sona pi pona mute e toki NI ##JON .	■▁Mr ■▁Br ■own ■▁speaks ■▁Japanese ■▁very ■▁well ■▁.
ona li wile lape , taso ona li lukin pini e pali .	■▁T ■ired ■▁as ■▁she ■▁was ■▁, ■▁she ■▁tried ■▁to ■▁finish ■▁the ■▁work ■▁.
jan lili mute ni li lon : mama ona li tan tomo tawa tomo pali .	■▁There ■▁are ■▁many ■▁children ■▁who ■se ■▁mother ■s ■▁go ■▁out ■▁to ■▁work ■▁.
jan lili pi mute lili li lon tomo .	■▁F ■ew ■▁children ■▁were ■▁in ■▁the ■▁room ■▁.
jan TEN li jo e sinpin sijelo suli .	■▁Ten ■en ■▁has ■▁a ■▁bro ■ad ■▁ch ■est ■▁.
mi sitelen e sitelen toki .	■▁I ■▁wrote ■▁a ■▁letter ■▁.
mi mute li open tawa .	■▁We ■▁started ■▁to ■▁walk ■▁.
sina kute ala kute e mi ?	■▁Do ■▁you ■▁hear ■▁me ■▁?
ona li awen pali .	■▁She ■▁kept ■▁on ■▁working ■▁.
ona li jan pona .	■▁She ■▁'s ■▁a ■▁good ■▁person ■▁.
jan li ken ala mani e soweli wawa .	■▁You ■▁ca ■▁n't ■▁t ■ame ■▁a ■▁w ■olf ■▁.
jan li pana e jan lili pi jan lawa ma lon selo akesi .	■▁The ■▁pr ■ince ■▁was ■▁changed ■▁into ■▁a ■▁fro ■g ■▁.
mi wile lape lili .	■▁I ■▁need ■▁a ■▁bre ■ather ■▁.
mi mute li wile pali e musi kulupu .	■▁We ■▁should ■▁or ■gan ■ize ■▁a ■▁party ■▁.
o awen lon tenpo lili .	■▁Wa ■it ■▁a ■▁min ■ute ■▁.
o pilin ike ala . tenpo ni la , ali li weka ala .	■▁Do ■▁not ■▁des ■pa ■ir ■▁, ■▁all ■▁is ■▁not ■▁yet ■▁lost ■▁.
wawa pi mama mama mi li sin ali tawa mi .	■▁I ■▁am ■▁con ■st ■ant ■ly ■▁am ■az ■ed ■▁at ■▁the ■▁en ■erg ■y ■▁of ■▁my ■▁grand ■par ■ents ■▁.
mi mute li open lon tenpo seme ?	■▁When ■▁do ■▁we ■▁start ■▁?
toki wawa li toki wawa .	■▁A ■▁prom ■ise ■▁is ■▁a ■▁prom ■ise ■▁.
mi kama lukin e ni : lipu ni li toki wawa ala .	■▁Our ■▁exper ■im ■ent ■▁has ■▁re ■ve ■al ■ed ■▁that ■▁his ■▁re ■port ■▁was ■▁un ■rel ■ia ■ble ■▁.
ni li open lukin : sina toki ike .	■▁It ■▁'s ■▁clear ■▁that ■▁you ■▁'re ■▁wrong ■▁.
ken pi suli ale la mi kama nanpa wan .	■▁Our ■▁v ■ict ■ory ■▁is ■▁sec ■ure ■▁.
pini pi tenpo pini ni la sina kama lon ni anu seme ?	■▁Have ■▁you ■▁been ■▁here ■▁since ■▁?
jan pi sike suno mute li lape lon noka kasi .	■▁An ■▁old ■▁man ■▁was ■▁at ■▁rest ■▁under ■▁the ■▁tree ■▁.
ona li tawa lon ma .	■▁He ■▁travel ■ed ■▁around ■▁the ■▁country ■▁.
mi ken ala selo pona e lupa .	■▁I ■▁ca ■▁n't ■▁get ■▁the ■▁door ■▁to ■▁sh ■ut ■▁pro ■per ■ly ■▁.
moku ante ale li lon lipu moku .	■▁There ■▁was ■▁a ■▁great ■▁v ■ar ■ie ■ty ■▁of ■▁d ■ish ■es ■▁on ■▁the ■▁men ■u ■▁.
sike suno tu li kama suli lon kama ni : mi kama jo e pali pona .	■▁T ■wo ■▁years ■▁went ■▁by ■▁before ■▁I ■▁could ■▁find ■▁a ■▁good ■▁job ■▁.
jan ME ##WI li awen jan pi wan taso lon tenpo ale ona lon ma NI ##JON .	■▁Mary ■▁rem ■ain ■ed ■▁sing ■le ■▁all ■▁her ■▁life ■▁in ■▁Japan ■▁.
mi pilin ike tan ni : mi kama jan sona .	■▁I ■▁reg ■ret ■▁bec ■om ■ing ■▁a ■▁teacher ■▁.
jan PI ##TA li suli mute . ona li sama mama mije .	■▁P ■eter ■▁'s ■▁very ■▁tall ■▁. ■▁He ■▁takes ■▁after ■▁his ■▁father ■▁.
jan SAN li toki : " ni li kalama musi pona "	■▁John ■▁said ■▁, ■▁" ■▁That ■▁'s ■▁a ■▁beautiful ■▁tun ■e ■▁. ■▁"
telo sewi li tawa lon nasin palisa ni .	■▁The ■▁rain ■▁- ■▁water ■▁run ■s ■▁off ■▁through ■▁this ■▁p ■ipe ■▁.
len noka sina li jo e lupa suli .	■▁There ■▁'s ■▁a ■▁big ■▁ho ■le ■▁in ■▁your ■▁so ■ck ■▁.
mi mute li wile pona mute e pali tawa sina . tan ni la , jan li ken ala ken kute e toki sina .	■▁In ■▁order ■▁to ■▁ser ■ve ■▁you ■▁better ■▁, ■▁your ■▁call ■▁may ■▁be ■▁mon ■it ■ored ■▁.
tenpo pini la , jan KO ##PE en jan ME ##WI li wile unpa li unpa .	■▁K ■ope ■▁and ■▁Mary ■▁had ■▁con ■sen ■su ■al ■▁se ■x ■▁.
o kama . o pana pona tawa mi .	■▁Come ■▁help ■▁me ■▁.
o pana e nimi sina lon lipu ni .	■▁S ■ign ■▁these ■▁for ■m ■s ■▁.
nasin li nasin nasa lon nena suli .	■▁The ■▁p ■ath ■▁z ■ig ■z ■ag ■ged ■▁up ■▁the ■▁ste ■ep ■▁sl ■ope ■▁.
jan ante li kama lon tomo .	■▁A ■▁str ■anger ■▁came ■▁into ■▁the ■▁building ■▁.
mi wile e ni : mama sina li kama pona lon tenpo lili .	■▁I ■▁hope ■▁that ■▁your ■▁mother ■▁gets ■▁well ■▁soon ■▁.
ona li sona mute .	■▁He ■▁knows ■▁lot ■s ■▁.
telo ala la , mi mute li ken ala lon .	■▁If ■▁it ■▁were ■▁not ■▁for ■▁water ■▁, ■▁we ■▁could ■▁not ■▁live ■▁.
kasi kiwen li pana e ko pimeja li open seli .	■▁The ■▁sm ■o ■ld ■er ■ing ■▁fire ■w ■ood ■▁bur ■st ■▁into ■▁fl ■ame ■▁.
mi mute li musi .	■▁We ■▁'re ■▁having ■▁fun ■▁.
sina sona ala sona ?	■▁Are ■▁you ■▁certain ■▁?
tenpo pini la , mije nasa li lape lon supa monsi .	■▁A ■▁dr ■unken ■▁man ■▁was ■▁sleep ■ing ■▁on ■▁the ■▁ben ■ch ■▁.
jan ni li pona tawa mi .	■▁I ■▁like ■▁that ■▁person ■▁.
sitelen ni li pona mute tawa mi .	■▁I ■▁love ■▁this ■▁picture ■▁.
mi olin e sina li wile wan e sina .	■▁I ■▁'m ■▁in ■▁love ■▁with ■▁you ■▁and ■▁I ■▁want ■▁to ■▁mar ■ry ■▁you ■▁.
ni kin li nasin pona mute .	■▁This ■▁is ■▁def ■in ■ite ■ly ■▁the ■▁best ■▁met ■h ■od ■▁.
ni li ike mute .	■▁That ■▁'s ■▁just ■▁so ■▁sad ■▁.
sina lukin pona mute .	■▁You ■▁look ■▁very ■▁good ■▁.
tenpo suno ali la , mi kama sona e ijo sin .	■▁I ■▁learn ■▁new ■▁things ■▁every ■▁day ■▁.
mi kama tawa ma tomo KI ##JO ##TO lon tenpo pini .	■▁I ■▁have ■▁vis ■ited ■▁K ■y ■oto ■▁before ■▁.
